KEY,face,angry,disgust,fear,happy,neutral,sad,surprise,predicted_emotion
1_S09E19_044_u,face_05.jpg,0.0,0.062030594795942307,0.022355224937200546,0.005592854227870703,0.32734695076942444,0.19087333977222443,0.3850289285182953,surprise
1_S09E19_044_u,face_06.jpg,0.0,0.055160798132419586,0.009908617474138737,0.0349339097738266,0.5147376656532288,0.1357528567314148,0.23578114807605743,neutral
1_S09E19_044_u,face_07.jpg,0.0,0.03360437601804733,0.003976610954850912,0.4432699382305145,0.3442878723144531,0.041109126061201096,0.12947529554367065,happy
1_S09E19_044_u,face_08.jpg,0.0,0.06010552495718002,0.012714858166873455,0.32406774163246155,0.18459539115428925,0.14414037764072418,0.2662051022052765,happy
1_S09E19_044_u,face_09.jpg,0.0,0.008141953498125076,0.0014203819446265697,0.6067748069763184,0.2109612077474594,0.16845619678497314,0.0024532440584152937,happy
1_S09E20_029_u,face_00.jpg,0.0,0.01715664193034172,0.000662923906929791,0.021312503144145012,0.9021790623664856,0.03282473608851433,0.004360212944447994,neutral
1_S09E20_029_u,face_01.jpg,0.0,0.004263656679540873,0.0026569608598947525,0.9415218234062195,0.02152206189930439,0.026760853826999664,0.002677723066881299,happy
1_S09E20_029_u,face_02.jpg,0.0,0.0732206404209137,0.0010501579381525517,0.08782467991113663,0.6883075833320618,0.1251922994852066,0.004866555333137512,neutral
1_S09E20_029_u,face_03.jpg,0.0,0.05209464952349663,0.0020022359676659107,0.01206384040415287,0.773788571357727,0.12878966331481934,0.01225849986076355,neutral
1_S09E20_029_u,face_04.jpg,0.0,0.0036640504840761423,0.0009241289808414876,0.021901648491621017,0.899544894695282,0.06256528943777084,0.003331221640110016,neutral
1_S09E20_029_u,face_05.jpg,0.0,0.07926672697067261,0.003539410186931491,0.5206477642059326,0.1253756880760193,0.054363496601581573,0.015150308609008789,happy
1_S09E20_029_u,face_06.jpg,0.0,0.08236861228942871,0.004671616014093161,0.1749330461025238,0.11349425464868546,0.04559505730867386,0.04588497430086136,anger
1_S09E20_029_u,face_07.jpg,0.0,0.007921851240098476,0.002377517521381378,0.0051723504438996315,0.4807516932487488,0.4893110692501068,0.007418205961585045,sad
1_S09E20_029_u,face_08.jpg,0.0,0.00624854676425457,0.0048980712890625,0.009949840605258942,0.05178022012114525,0.9029489755630493,0.0202238280326128,sad
1_S09E20_029_u,face_09.jpg,0.0,0.018189562484622,0.016601890325546265,0.05620972439646721,0.2783660292625427,0.16935186088085175,0.44583606719970703,surprise
1_S09E20_127_u,face_00.jpg,0.0,0.0014303340576589108,0.001147539122030139,0.779158353805542,0.05057428777217865,0.16533255577087402,0.0011811695294454694,happy
1_S09E20_127_u,face_01.jpg,0.0,0.0043668681755661964,0.0024975796695798635,0.3322252333164215,0.3256593942642212,0.3304731845855713,0.0029672507662326097,happy
1_S09E20_127_u,face_02.jpg,0.0,0.08797026425600052,0.004313306882977486,0.048211719840765,0.3374432921409607,0.5049653649330139,0.0045045712031424046,sad
1_S09E20_127_u,face_03.jpg,0.0,0.07610629498958588,0.012268632650375366,0.022231338545680046,0.05587300658226013,0.8022183775901794,0.012622825801372528,sad
1_S09E20_127_u,face_04.jpg,0.0,0.14167773723602295,0.012868351303040981,0.04836667701601982,0.13586761057376862,0.5552197694778442,0.07010545581579208,sad
1_S09E20_127_u,face_05.jpg,0.0,0.008761939592659473,0.0027460481505841017,0.03777103126049042,0.8983377814292908,0.03539277985692024,0.015378013253211975,neutral
1_S09E20_127_u,face_06.jpg,0.0,0.0027887485921382904,0.0004289054195396602,0.0037290328182280064,0.9867013096809387,0.0038970601744949818,0.0008697843295522034,neutral
1_S09E20_127_u,face_07.jpg,0.0,0.0038180293049663305,0.0032061105594038963,0.01982615888118744,0.9497227072715759,0.006672011688351631,0.012500404380261898,neutral
1_S09E20_127_u,face_08.jpg,0.0,0.020351920276880264,0.08194824308156967,0.5424811840057373,0.2507430911064148,0.012564633972942829,0.05801562964916229,happy
1_S09E20_127_u,face_09.jpg,0.0,0.002086995868012309,0.0061307260766625404,0.017939899116754532,0.9149001836776733,0.015384537167847157,0.02196267619729042,neutral
1_S09E20_156_u,face_00.jpg,0.0,0.016606047749519348,0.0009278350044041872,0.021552087739109993,0.7343332767486572,0.22061993181705475,0.0036848345771431923,neutral
1_S09E20_156_u,face_01.jpg,0.0,0.1042303815484047,0.019123682752251625,0.0024253055453300476,0.03873336687684059,0.10992186516523361,0.6858202815055847,surprise
1_S09E20_156_u,face_02.jpg,0.0,0.07286619395017624,0.03897900506854057,0.002872525481507182,0.019161464646458626,0.2829378545284271,0.4476549029350281,surprise
1_S09E20_156_u,face_03.jpg,0.0,0.04164978861808777,0.03001735359430313,0.012853631749749184,0.02748226933181286,0.36627334356307983,0.4358404874801636,surprise
1_S09E20_156_u,face_04.jpg,0.0,0.19430840015411377,0.005161981098353863,0.03428307920694351,0.4991387724876404,0.03404839336872101,0.09378670901060104,neutral
1_S09E20_156_u,face_05.jpg,0.0,0.13419950008392334,0.007483845576643944,0.03839316964149475,0.4830164909362793,0.18560056388378143,0.1316191405057907,neutral
1_S09E20_156_u,face_06.jpg,0.0,0.004718829412013292,0.007200404070317745,0.0054884799756109715,0.02787593938410282,0.9279940724372864,0.024975132197141647,sad
1_S09E20_156_u,face_07.jpg,0.0,0.004912117961794138,0.0007879580371081829,0.008309857919812202,0.19799171388149261,0.7849142551422119,0.0009122812771238387,sad
1_S09E20_156_u,face_08.jpg,0.0,0.05390271916985512,0.008414576761424541,0.017763350158929825,0.3183499574661255,0.44316890835762024,0.11356998234987259,sad
1_S09E20_156_u,face_09.jpg,0.0,0.04582254961133003,0.015376541763544083,0.09401240199804306,0.17677952349185944,0.11354758590459824,0.5183484554290771,surprise
1_S09E20_179_u,face_00.jpg,0.0,0.007267721928656101,0.042233292013406754,0.0025318528059870005,0.014037568122148514,0.8755705952644348,0.05612833425402641,sad
1_S09E20_179_u,face_01.jpg,0.0,0.006184580735862255,0.014627654105424881,0.0010248867329210043,0.004448999650776386,0.9636228680610657,0.007687119767069817,sad
1_S09E20_179_u,face_02.jpg,0.0,0.007974921725690365,0.32667607069015503,0.050326962023973465,0.07501763850450516,0.036965999752283096,0.5000993609428406,surprise
1_S09E20_179_u,face_03.jpg,0.0,0.0069473967887461185,0.023182246834039688,0.011759089305996895,0.058257754892110825,0.11033925414085388,0.7862603664398193,surprise
1_S09E20_179_u,face_04.jpg,0.0,0.04691220819950104,0.020031046122312546,0.00478837825357914,0.2920193374156952,0.21101967990398407,0.0059355562552809715,anger
1_S09E20_179_u,face_05.jpg,0.0,0.09204553067684174,0.005606991238892078,0.0053073931485414505,0.5140174031257629,0.2668899595737457,0.0053836870938539505,neutral
1_S09E20_179_u,face_06.jpg,0.0,0.04365316778421402,0.017011506482958794,0.017328310757875443,0.6195433735847473,0.09874159842729568,0.04288544878363609,neutral
1_S09E20_179_u,face_07.jpg,0.0,0.0028142998926341534,0.0011776243336498737,0.0019219066016376019,0.006818947847932577,0.9840570092201233,0.001650396385230124,sad
1_S09E20_179_u,face_08.jpg,0.0,0.005551174748688936,0.013415895402431488,0.0037681213580071926,0.006144341547042131,0.9558902382850647,0.013858113437891006,sad
1_S09E20_179_u,face_09.jpg,0.0,0.017123540863394737,0.04303381219506264,0.0010442157508805394,0.01441931165754795,0.8412704467773438,0.07643424719572067,sad
1_S09E20_237_u,face_00.jpg,0.0,0.012392370030283928,0.0013133151223883033,0.08322516083717346,0.3695116341114044,0.5166682004928589,0.008211633190512657,sad
1_S09E20_237_u,face_01.jpg,0.0,0.13394999504089355,0.0013646095758304,0.00451660668477416,0.6953010559082031,0.1262611448764801,0.0052663241513073444,neutral
1_S09E20_237_u,face_02.jpg,0.0,0.017113029956817627,0.040605030953884125,0.01156292948871851,0.0866025909781456,0.23146560788154602,0.5299193859100342,surprise
1_S09E20_237_u,face_03.jpg,0.0,0.11312618851661682,0.001184832421131432,0.005944788455963135,0.806901752948761,0.04985201358795166,0.010626590810716152,neutral
1_S09E20_237_u,face_04.jpg,0.0,0.048564326018095016,0.0013475550804287195,0.02607547678053379,0.7912154793739319,0.12037048488855362,0.006771177984774113,neutral
1_S09E20_237_u,face_05.jpg,0.0,0.05232879891991615,0.001398056629113853,0.011833067052066326,0.6782514452934265,0.23381629586219788,0.006423653103411198,neutral
1_S09E20_237_u,face_06.jpg,0.0,0.20914119482040405,0.02951197326183319,0.04217660054564476,0.049113571643829346,0.0737813413143158,0.1610100269317627,anger
1_S09E20_237_u,face_07.jpg,0.0,0.0737757608294487,0.0025608253199607134,0.00182509352453053,0.5975121855735779,0.13818661868572235,0.002328199567273259,neutral
1_S09E20_237_u,face_08.jpg,0.0,0.31455135345458984,0.01087583601474762,0.021700546145439148,0.11243893206119537,0.13148793578147888,0.03637717291712761,anger
1_S09E20_237_u,face_09.jpg,0.0,0.12066539376974106,0.008863172493875027,0.002862666267901659,0.22753936052322388,0.02864711917936802,0.012149710208177567,anger
1_S09E20_354_u,face_00.jpg,0.0,0.002179001225158572,0.0009921184973791242,0.6638747453689575,0.17656435072422028,0.14691109955310822,0.00882263295352459,happy
1_S09E20_354_u,face_01.jpg,0.0,0.001874515088275075,0.031145280227065086,0.004160598386079073,0.004224023316055536,0.9395316243171692,0.017093293368816376,sad
1_S09E20_354_u,face_02.jpg,0.0,0.0068632797338068485,0.005030384287238121,0.0028868410736322403,0.00793104525655508,0.966088593006134,0.0055967411026358604,sad
1_S09E20_354_u,face_03.jpg,0.0,0.0028020222671329975,0.0027705268003046513,0.002133940113708377,0.0032181458082050085,0.9846639037132263,0.0032875759061425924,sad
1_S09E20_354_u,face_04.jpg,0.0,0.006087701302021742,0.00666165491566062,0.00316219381056726,0.005130165722221136,0.9737893342971802,0.0034832300152629614,sad
1_S09E20_354_u,face_05.jpg,0.0,0.004854229278862476,0.00697979424148798,0.003364482196047902,0.012124461121857166,0.9634794592857361,0.005798232741653919,sad
1_S09E20_354_u,face_06.jpg,0.0,0.00796723272651434,0.07396433502435684,0.012936105020344257,0.01967228390276432,0.8357492089271545,0.04277152568101883,sad
1_S09E20_354_u,face_07.jpg,0.0,0.007221724838018417,0.012726125307381153,0.0018005393212661147,0.010959719307720661,0.9582937955856323,0.005957284010946751,sad
1_S09E20_354_u,face_08.jpg,0.0,0.0038116497453302145,0.0029252134263515472,0.0025917361490428448,0.009463452734053135,0.9763813614845276,0.002989585045725107,sad
1_S09E20_354_u,face_09.jpg,0.0,0.026835162192583084,0.0050579034723341465,0.01190151646733284,0.034810397773981094,0.9108490347862244,0.002532976446673274,sad
1_S09E21_024_u,face_00.jpg,0.0,0.4834080636501312,0.004993620328605175,0.0013448018580675125,0.018191464245319366,0.06900905817747116,0.0012816088274121284,disgust
1_S09E21_024_u,face_01.jpg,0.0,0.5467212200164795,0.013091769069433212,0.001114878337830305,0.037239234894514084,0.07637879997491837,0.00717185577377677,disgust
1_S09E21_024_u,face_02.jpg,0.0,0.4125913381576538,0.04038028419017792,0.00323006440885365,0.04776730388402939,0.18951517343521118,0.004088506568223238,disgust
1_S09E21_024_u,face_03.jpg,0.0,0.010730033740401268,0.0015159092145040631,0.11818826198577881,0.7190138697624207,0.14055436849594116,0.004649446811527014,neutral
1_S09E21_024_u,face_04.jpg,0.0,0.40894144773483276,0.010977249592542648,0.0027077507693320513,0.06823662668466568,0.08449887484312057,0.005721887107938528,anger
1_S09E21_024_u,face_05.jpg,0.0,0.5298111438751221,0.006630769465118647,0.004929888993501663,0.04311976209282875,0.06799507141113281,0.0022584800608456135,disgust
1_S09E21_024_u,face_06.jpg,0.0,0.018986886367201805,0.0009120964678004384,0.17381976544857025,0.7362594604492188,0.06437653303146362,0.001688882359303534,neutral
1_S09E21_024_u,face_07.jpg,0.0,0.5554237961769104,0.00866001844406128,0.007056277710944414,0.02108428254723549,0.07810867577791214,0.0025052379351109266,disgust
1_S09E21_024_u,face_08.jpg,0.0,0.37820249795913696,0.01751350797712803,0.05112099274992943,0.10551980882883072,0.1066693514585495,0.004916641861200333,disgust
1_S09E21_024_u,face_09.jpg,0.0,0.032585714012384415,0.0031315095257014036,0.0013998834183439612,0.09169799834489822,0.8475323915481567,0.005220419727265835,sad
1_S09E21_255_u,face_00.jpg,0.0,0.03239264711737633,0.13522714376449585,0.0020421193912625313,0.07594532519578934,0.3132191300392151,0.42722874879837036,surprise
1_S09E21_255_u,face_01.jpg,0.0,0.0316040925681591,0.002420436590909958,0.009815972298383713,0.8107211589813232,0.11321134120225906,0.02922397293150425,neutral
1_S09E21_255_u,face_02.jpg,0.0,0.004097048658877611,0.0015257925260812044,0.0058051180094480515,0.9183043241500854,0.06079818680882454,0.008746661245822906,neutral
1_S09E21_255_u,face_03.jpg,0.0,0.010336624458432198,0.013589348644018173,0.005290262401103973,0.8394293189048767,0.11775138974189758,0.010744105093181133,neutral
1_S09E21_255_u,face_04.jpg,0.0,0.01640806905925274,0.02134106308221817,0.0029630600474774837,0.7803906798362732,0.10522948205471039,0.07063674926757812,neutral
1_S09E21_255_u,face_05.jpg,0.0,0.04716978594660759,0.005345148034393787,0.01323859952390194,0.7863920331001282,0.06467914581298828,0.07178833335638046,neutral
1_S09E21_255_u,face_06.jpg,0.0,0.02774651348590851,0.0021340991370379925,0.0011358574265614152,0.3962738811969757,0.5646956562995911,0.004555107094347477,sad
1_S09E21_255_u,face_07.jpg,0.0,0.04067525267601013,0.0021503677126020193,0.0013496184255927801,0.776273787021637,0.16486594080924988,0.0039904178120195866,neutral
1_S09E21_255_u,face_08.jpg,0.0,0.05782933905720711,0.000984782469458878,0.0014435049379244447,0.7809600830078125,0.13293319940567017,0.001507883658632636,neutral
1_S09E21_255_u,face_09.jpg,0.0,0.03925686702132225,0.0016434763092547655,0.0049798134714365005,0.10172464698553085,0.7943487763404846,0.0005131320212967694,sad
1_S09E21_401_u,face_00.jpg,0.0,0.11616097390651703,0.00617266446352005,0.1340310424566269,0.499622642993927,0.1921219825744629,0.01599114201962948,neutral
1_S09E21_401_u,face_01.jpg,0.0,0.03199682757258415,0.0030497442930936813,0.022084781900048256,0.9007821679115295,0.012341215275228024,0.017893077805638313,neutral
1_S09E21_401_u,face_02.jpg,0.0,0.0006118586752563715,0.00023604794114362448,0.992483913898468,0.004929825197905302,0.0008129209163598716,0.0005300373886711895,happy
1_S09E21_401_u,face_03.jpg,0.0,0.018293729051947594,0.000651695707347244,0.8429867029190063,0.12086626887321472,0.006221890449523926,0.0020807944238185883,happy
1_S09E21_401_u,face_04.jpg,0.0,0.07021420449018478,0.0005480953841470182,0.07887466996908188,0.7813060283660889,0.010286737233400345,0.006466770078986883,neutral
1_S09E21_401_u,face_05.jpg,0.0,0.028513191267848015,0.06439530104398727,0.20987197756767273,0.010415134951472282,0.12137087434530258,0.47215908765792847,surprise
1_S09E21_401_u,face_06.jpg,0.0,0.02105836197733879,0.003399179084226489,0.7618532180786133,0.1110318973660469,0.06136506423354149,0.02675160951912403,happy
1_S09E21_401_u,face_07.jpg,0.0,0.00047996133798733354,0.00038945963024161756,0.9940797090530396,0.0012761965626850724,0.002946192165836692,0.00027625466464087367,happy
1_S09E21_401_u,face_08.jpg,0.0,0.0006706045242026448,0.00013872493582312018,0.9952174425125122,0.0029630137141793966,0.0004137599898967892,0.00027082962333224714,happy
1_S09E21_401_u,face_09.jpg,0.0,0.0007828091038390994,0.00030104335746727884,0.991737425327301,0.004796659108251333,0.001179412705823779,0.00042526694596745074,happy
1_S09E22_015_u,face_00.jpg,0.0,0.11958485841751099,0.005638451781123877,0.002839410211890936,0.013770335353910923,0.03184943273663521,0.004246716387569904,anger
1_S09E22_015_u,face_01.jpg,0.0,0.20076900720596313,0.007173670921474695,0.001509027904830873,0.013916063122451305,0.03520871326327324,0.00401098420843482,anger
1_S09E22_015_u,face_02.jpg,0.0,0.14772430062294006,0.0073411231860518456,0.0013508445117622614,0.01968396268785,0.03887833282351494,0.008501026779413223,anger
1_S09E22_015_u,face_03.jpg,0.0,0.003527392167598009,0.012599322013556957,0.0016263099387288094,0.0019330395152792335,0.9642935991287231,0.0088126165792346,sad
1_S09E22_015_u,face_04.jpg,0.0,0.0019947034306824207,0.027205979451537132,0.0008698512683622539,0.001323358854278922,0.9608558416366577,0.0044247061014175415,sad
1_S09E22_015_u,face_05.jpg,0.0,0.04669672250747681,0.013178559020161629,0.155176043510437,0.12604692578315735,0.4540255069732666,0.016803408041596413,sad
1_S09E22_015_u,face_06.jpg,0.0,0.0014158234698697925,0.017984816804528236,0.0697888731956482,0.022572888061404228,0.8779512047767639,0.007032905705273151,sad
1_S09E22_015_u,face_07.jpg,0.0,0.0035123107954859734,0.015828289091587067,0.031747329980134964,0.007645003497600555,0.9324532747268677,0.004635330755263567,sad
1_S09E22_015_u,face_08.jpg,0.0,0.014421887695789337,0.00045678738388232887,0.020099986344575882,0.728753387928009,0.22838307917118073,0.00046130389091558754,neutral
1_S09E22_015_u,face_09.jpg,0.0,0.01356335449963808,0.0003504806663841009,0.01817898079752922,0.8802655935287476,0.08283714950084686,0.0003726183786056936,neutral
1_S09E22_075_u,face_00.jpg,0.0,0.02294757403433323,0.00243863882496953,0.33680441975593567,0.06905584782361984,0.5499930381774902,0.014104185625910759,sad
1_S09E22_075_u,face_01.jpg,0.0,0.02809615433216095,0.000475798558909446,0.8395189642906189,0.08752364665269852,0.031041458249092102,0.008775771595537663,happy
1_S09E22_075_u,face_02.jpg,0.0,0.05620354041457176,0.0017687201034277678,0.24622201919555664,0.11593440175056458,0.5499680638313293,0.01716226153075695,sad
1_S09E22_075_u,face_03.jpg,0.0,0.006788256578147411,0.005050221458077431,0.01687575876712799,0.003873160108923912,0.9612946510314941,0.004252021200954914,sad
1_S09E22_075_u,face_04.jpg,0.0,0.006271226331591606,0.0028102751821279526,0.045180223882198334,0.008137785829603672,0.9283376932144165,0.006749096792191267,sad
1_S09E22_075_u,face_05.jpg,0.0,0.018651163205504417,0.001468569622375071,0.333511084318161,0.05008925497531891,0.586484968662262,0.006249598693102598,sad
1_S09E22_075_u,face_06.jpg,0.0,0.018314817920327187,0.0010382618056610227,0.21455258131027222,0.05926739424467087,0.6985057592391968,0.0036822075489908457,sad
1_S09E22_075_u,face_07.jpg,0.0,0.012902587652206421,0.00040527895907871425,0.7362545132637024,0.16291266679763794,0.08307592570781708,0.0022619643714278936,happy
1_S09E22_075_u,face_08.jpg,0.0,0.045852821320295334,0.0030596551951020956,0.5411410927772522,0.3321298062801361,0.04224015772342682,0.016113197430968285,happy
1_S09E22_075_u,face_09.jpg,0.0,0.04122079908847809,0.0010393665870651603,0.43690386414527893,0.47348833084106445,0.028973227366805077,0.007860061712563038,neutral
1_S09E23_017_u,face_00.jpg,0.0,0.01565241999924183,0.00381766096688807,0.00849014613777399,0.5262088179588318,0.4398714005947113,0.0033977734856307507,neutral
1_S09E23_017_u,face_01.jpg,0.0,0.04776831343770027,0.001885937643237412,0.010916906408965588,0.8644067645072937,0.03180861845612526,0.03964138403534889,neutral
1_S09E23_017_u,face_02.jpg,0.0,0.10698197782039642,0.007213986478745937,0.11070603132247925,0.5534194707870483,0.18057404458522797,0.026285367086529732,neutral
1_S09E23_017_u,face_03.jpg,0.0,0.005106398370116949,0.003739804495126009,0.0035410376731306314,0.21306537091732025,0.7665791511535645,0.0007666642195545137,sad
1_S09E23_017_u,face_04.jpg,0.0,0.020919403061270714,0.007989678531885147,0.0035179355181753635,0.12313893437385559,0.8370581269264221,0.0039891269989311695,sad
1_S09E23_017_u,face_05.jpg,0.0,0.01470930315554142,0.010136723518371582,0.009908962063491344,0.3821869194507599,0.571871280670166,0.005287854932248592,sad
1_S09E23_017_u,face_06.jpg,0.0,0.005778919905424118,0.003634202294051647,0.016100957989692688,0.2934744954109192,0.6703945994377136,0.007763126865029335,sad
1_S09E23_017_u,face_07.jpg,0.0,0.0031927141826599836,0.020920980721712112,0.0029279375448822975,0.02617735043168068,0.9260234832763672,0.01472474355250597,sad
1_S09E23_017_u,face_08.jpg,0.0,0.0028394353576004505,0.2190002202987671,0.0010273559018969536,0.001447898568585515,0.7660560011863708,0.006680492777377367,sad
1_S09E23_017_u,face_09.jpg,0.0,0.043100230395793915,0.02452751249074936,0.04436671733856201,0.4135129451751709,0.4147776663303375,0.02831561304628849,sad
1_S09E23_102_u,face_00.jpg,0.0,0.03555183485150337,0.01183825358748436,0.44671183824539185,0.429723858833313,0.04861467704176903,0.009937741793692112,happy
1_S09E23_102_u,face_01.jpg,0.0,0.029794329777359962,0.0008768722764216363,0.04738420248031616,0.7171721458435059,0.18582530319690704,0.0012118218000978231,neutral
1_S09E23_102_u,face_02.jpg,0.0,0.05556798726320267,0.001736608101055026,0.04448119178414345,0.6107133030891418,0.2459418624639511,0.0040314034558832645,neutral
1_S09E23_102_u,face_03.jpg,0.0,0.1432417333126068,0.001992778852581978,0.1052825003862381,0.4313492774963379,0.28315672278404236,0.003315179841592908,neutral
1_S09E23_102_u,face_04.jpg,0.0,0.13305503129959106,0.0016491564456373453,0.033922698348760605,0.6522263884544373,0.1530783325433731,0.003457489190623164,neutral
1_S09E23_102_u,face_05.jpg,0.0,0.34033599495887756,0.0045987986959517,0.03574212267994881,0.1442633867263794,0.3297649025917053,0.008097701705992222,disgust
1_S09E23_102_u,face_06.jpg,0.0,0.6318264007568359,0.004333484917879105,0.010129482485353947,0.09740889817476273,0.18681854009628296,0.04211450740695,disgust
1_S09E23_102_u,face_07.jpg,0.0,0.3129134774208069,0.043868288397789,0.0025074502918869257,0.008874286897480488,0.5390433669090271,0.07923335582017899,sad
1_S09E23_102_u,face_08.jpg,0.0,0.19239450991153717,0.00284872530028224,0.019680969417095184,0.0780046284198761,0.689227283000946,0.008632080629467964,sad
1_S09E23_102_u,face_09.jpg,0.0,0.021054401993751526,0.030583679676055908,0.0016290306812152267,0.0021581233013421297,0.9337561726570129,0.008925803005695343,sad
1_S09E23_270_u,face_00.jpg,0.0,0.06163455918431282,0.02311219833791256,0.028650671243667603,0.08466177433729172,0.6659466028213501,0.08094082027673721,sad
1_S09E23_270_u,face_01.jpg,0.0,0.3412817418575287,0.004016702529042959,0.002275825012475252,0.22309130430221558,0.40492889285087585,0.013720781542360783,sad
1_S09E23_270_u,face_02.jpg,0.0,0.08775997161865234,0.0020944082643836737,0.0024304555263370275,0.14520259201526642,0.753533124923706,0.004663906991481781,sad
1_S09E23_270_u,face_03.jpg,0.0,0.1298254281282425,0.0031536100432276726,0.0019213383784517646,0.2883192002773285,0.55117267370224,0.01977536454796791,sad
1_S09E23_270_u,face_04.jpg,0.0,0.0895196869969368,0.0019677227828651667,0.0021734682377427816,0.27532389760017395,0.621074914932251,0.0033113870304077864,sad
1_S09E23_270_u,face_05.jpg,0.0,0.2673181891441345,0.0016547200502827764,0.009482554160058498,0.31379151344299316,0.381818026304245,0.007598287425935268,sad
1_S09E23_270_u,face_06.jpg,0.0,0.08678676933050156,0.000867508293595165,0.01979958824813366,0.47460365295410156,0.4043300747871399,0.002967870095744729,neutral
1_S09E23_270_u,face_07.jpg,0.0,0.09251801669597626,0.001255062990821898,0.4094594120979309,0.29391780495643616,0.19143110513687134,0.003558157477527857,happy
1_S09E23_270_u,face_08.jpg,0.0,0.030474500730633736,0.0005869633750990033,0.9368951916694641,0.014481296762824059,0.012999054975807667,0.0024182437919080257,happy
1_S09E23_270_u,face_09.jpg,0.0,0.0007405130309052765,0.00028285468579269946,0.9971209168434143,0.000441485462943092,0.0004953965544700623,0.0006318227387964725,happy
1_S09E23_420_u,face_00.jpg,0.0,0.016724776476621628,0.0008962591527961195,0.18787667155265808,0.11972209066152573,0.6541938185691833,0.0005814451142214239,sad
1_S09E23_420_u,face_01.jpg,0.0,0.1700713336467743,0.001441644853912294,0.11613345891237259,0.41185033321380615,0.12652821838855743,0.004061571322381496,neutral
1_S09E23_420_u,face_02.jpg,0.0,0.03407834470272064,0.0013828884111717343,0.12996995449066162,0.16234122216701508,0.6317750811576843,0.0011062041157856584,sad
1_S09E23_420_u,face_03.jpg,0.0,0.07673132419586182,0.0009133332059718668,0.01893613301217556,0.7760334610939026,0.09068602323532104,0.0008429367444477975,neutral
1_S09E23_420_u,face_04.jpg,0.0,0.05422837287187576,0.001252182642929256,0.0056679705157876015,0.8702139258384705,0.060066577047109604,0.0019273948855698109,neutral
1_S09E23_420_u,face_05.jpg,0.0,0.0340605191886425,0.0006022329325787723,0.10147926211357117,0.8186256289482117,0.03908589109778404,0.002472180174663663,neutral
1_S09E23_420_u,face_06.jpg,0.0,0.049146365374326706,0.002509055193513632,0.005594431888312101,0.8180263042449951,0.11074110120534897,0.007455900311470032,neutral
1_S09E23_420_u,face_07.jpg,0.0,0.012453330680727959,0.0015799661632627249,0.08657703548669815,0.8631454110145569,0.02760760858654976,0.0033851887565106153,neutral
1_S09E23_420_u,face_08.jpg,0.0,0.028937427327036858,0.001820691511966288,0.04361911490559578,0.8859108090400696,0.023848779499530792,0.0043832240626215935,neutral
1_S09E23_420_u,face_09.jpg,0.0,0.002320199040696025,0.0005420727538876235,0.9929352402687073,0.001421409542672336,0.0009107102523557842,0.0009725940763019025,happy
1_S09E24_014_u,face_00.jpg,0.0,0.18886083364486694,0.00412999652326107,0.024985546246170998,0.035306885838508606,0.03389229252934456,0.0018701974768191576,anger
1_S09E24_014_u,face_01.jpg,0.0,0.13969667255878448,0.002782906172797084,0.015934927389025688,0.010961626656353474,0.008222462609410286,0.003450538497418165,anger
1_S09E24_014_u,face_02.jpg,0.0,0.20453914999961853,0.014042835682630539,0.007526445668190718,0.016300367191433907,0.037177346646785736,0.010128002613782883,anger
1_S09E24_014_u,face_03.jpg,0.0,0.2035818099975586,0.005313718691468239,0.01447666808962822,0.12499648332595825,0.030820874497294426,0.005684054456651211,anger
1_S09E24_014_u,face_04.jpg,0.0,0.4408770501613617,0.00962731335312128,0.014606859534978867,0.037895478308200836,0.05682171508669853,0.003940735477954149,disgust
1_S09E24_014_u,face_05.jpg,0.0,0.18643735349178314,0.0028959303162992,0.06349777430295944,0.11004281044006348,0.015683677047491074,0.0031161156948655844,anger
1_S09E24_014_u,face_06.jpg,0.0,0.03276846930384636,0.0008726082742214203,0.7145053744316101,0.10042307525873184,0.008730502799153328,0.0021298094652593136,happy
1_S09E24_014_u,face_07.jpg,0.0,0.011106174439191818,0.000667052052449435,0.8450171947479248,0.10077743977308273,0.010720436461269855,0.0011526631424203515,happy
1_S09E24_014_u,face_08.jpg,0.0,0.11537675559520721,0.001307228347286582,0.0378602109849453,0.19905924797058105,0.6289854049682617,0.009837855584919453,sad
1_S09E24_014_u,face_09.jpg,0.0,0.10556748509407043,0.0013990153092890978,0.06838006526231766,0.07850462943315506,0.6852208375930786,0.0030655961018055677,sad
1_S09E24_152_u,face_00.jpg,0.0,0.008475707843899727,0.0007825295906513929,0.9669860601425171,0.013419555500149727,0.0065865409560501575,0.0030331132002174854,happy
1_S09E24_152_u,face_01.jpg,0.0,0.07212306559085846,0.04325537383556366,0.0009115636930800974,0.005218814127147198,0.7191336154937744,0.007285985630005598,sad
1_S09E24_152_u,face_02.jpg,0.0,0.0125886844471097,0.00917911995202303,0.0002518045366741717,0.0014516353840008378,0.9561635255813599,0.0010154630290344357,sad
1_S09E24_152_u,face_03.jpg,0.0,0.013111370615661144,0.01566537283360958,0.00025328638730570674,0.0014445041306316853,0.9513452053070068,0.0012232492445036769,sad
1_S09E24_152_u,face_04.jpg,0.0,0.002680777804926038,0.0037402340676635504,0.0002803912793751806,0.0006016038241796196,0.9884247779846191,0.0003503304033074528,sad
1_S09E24_152_u,face_05.jpg,0.0,0.013783950358629227,0.020053407177329063,0.0003352041821926832,0.0005291363340802491,0.9526835083961487,0.0011937532108277082,sad
