KEY,n_faces,visual_valence,angry,disgust,fear,happy,neutral,sad,surprise,emocao_predominante
1_9993_u,10,0.02314573972253139,0.0,0.02084823851473626,0.00156532038236032,0.23964106105268002,0.5388576000928879,0.19408176243305203,0.00261737849214109,neutral
1_S09E01_027_u,10,-0.35570822554582254,0.0,0.056006839056499245,0.00242290807364036,0.1752727731131017,0.2674235420301556,0.47255125152878463,0.00326173053181259,sad
1_S09E01_368_u,10,-0.14454395456705232,0.0,0.09418691731989379,0.012986004195408848,0.07622119058505629,0.42945955228060484,0.11359222363680596,0.04234843465965236,neutral
1_S09E01_379_u,10,-0.7735563779191579,0.0,0.015204327693208999,0.0016346439952030299,0.0031316295091528097,0.21220769509673115,0.7598490357398987,0.0020968391327186803,sad
1_S09E01_403_u,10,-0.9681534064555308,0.0,0.006981405941769441,0.00371960980119179,0.0012050408899084999,0.01904701148741873,0.9586574316024781,0.0027078856190200402,sad
1_S09E01_439_u,10,-0.32461478750919914,0.0,0.12869133055210108,0.01671493080211797,0.06058217869140202,0.398119843006134,0.2397907048463821,0.14750814078142865,neutral
1_S09E02_002_u,10,-0.5222779057687148,0.0,0.06513170748949046,0.02385902691166843,0.02322891568765038,0.16094504296779627,0.4565160870552063,0.02880261391401286,sad
1_S09E02_064_u,10,-0.3259805948880966,0.0,0.051925691775977556,0.01434655875782478,0.11799760295543815,0.2525408241897821,0.3777059473097324,0.16163418474607166,sad
1_S09E02_078_u,10,-0.23097005598247042,0.0,0.05757800824940199,0.014193194895051369,0.03708374118432399,0.22337671592831612,0.19628259402234105,0.4416643951786682,surprise
1_S09E02_178_u,10,-0.24912608407612416,0.0,0.0458990093437023,0.01122775574622205,0.015126259275712008,0.6991586863994599,0.20712557826191183,0.0072672901209443405,neutral
1_S09E02_215_u,10,-0.36714576028753065,0.0,0.03321403532754625,0.00632520420476788,0.011029044957831451,0.5634069045074284,0.3386355657130479,0.029484569793567006,neutral
1_S09E02_271_u,10,-0.4329323847894556,0.0,0.13289882885292167,0.00840714843943711,0.1375046643312089,0.1679745808243751,0.42913107182830573,0.09946088598226191,sad
1_S09E02_371_u,10,-0.9675467539054807,0.0,0.00972719632554795,0.14272627298487345,0.00187287653679955,0.00428435822250316,0.8169661611318588,0.0220622784690931,sad
1_S09E02_386_u,10,-0.38645891924970777,0.0,0.0029544609948061002,0.0037248558073769795,0.29807081902399657,0.011029162036720599,0.6778504214715213,0.00427892214211166,sad
1_S09E02_392_u,10,-0.963269208886777,0.0,0.00343020457657981,0.01991228610277171,0.00241655257123052,0.0018024643359239802,0.942343270778656,0.027886043710168406,sad
1_S09E02_424_u,9,0.3199409923593825,0.0,0.0219690633885976,0.0007395871475131444,0.39085344421780766,0.526453423831198,0.04820380132231443,0.0017053087552388,neutral
1_S09E03_056_u,10,-0.29038181694340887,0.0,0.17743632240744772,0.026502468858961892,0.13748391310218716,0.23547906011226583,0.2239269387791864,0.07473268047324375,neutral
1_S09E03_072_u,10,0.33057286719413254,0.0,0.16225290422444227,0.0031130766103160097,0.6025015827268362,0.05018165112705895,0.10656273469794537,0.007206856017000921,happy
1_S09E03_120_u,10,-0.5587174266314832,0.0,0.228855594061315,0.00783462303224946,0.00564486445218786,0.0552734431927092,0.32767207399010656,0.00353231721092011,sad
1_S09E03_125_u,10,-0.3224553521198686,0.0,0.06661247938754962,0.01698788634967053,0.21687688408419487,0.20862018285552036,0.45573187046684327,0.02332865961361672,sad
1_S09E03_135_u,10,0.48690345600480234,0.0,0.09441897626966234,0.00782693153014402,0.6369355835020543,0.1716988623957149,0.04778621969744557,0.01580554189858954,happy
1_S09E03_143_u,10,-0.497693712695036,0.0,0.028157055797055307,0.012783547164872238,0.013878695701714561,0.13715346828103062,0.470631805434823,0.31105370437726376,sad
1_S09E03_170_u,10,-0.11554823320475396,0.0,0.01753231372567819,0.00590723067289214,0.22604355325456704,0.3677232066169381,0.31815224206075066,0.02021232729894105,neutral
1_S09E03_233_u,10,-0.30490626328828513,0.0,0.1327014209295157,0.00253620702278562,0.29806047218735326,0.07934409289155152,0.467729107523337,0.00165932209638407,sad
1_S09E03_241_u,6,0.06110919920805228,0.0,0.021848251461051366,0.010640489500171166,0.18695891803751385,0.5207643086711565,0.09336097786823903,0.15254798873017228,neutral
1_S09E03_359_u,10,-0.07990382385614783,0.0,0.03577250149101014,0.00067588293168224,0.07259111739695069,0.7616675466299057,0.11604655683040613,0.00289488210692066,neutral
1_S09E03_476_u,10,-0.41756889497337396,0.0,0.04298164551146326,0.00335415765584908,0.01739580377470697,0.5007417380809784,0.3886288955807686,0.00340623719966966,neutral
1_S09E04_015_u,10,-0.1821077825443353,0.0,0.03320028556045141,0.00539888264029282,0.2121953005669638,0.3045611123554408,0.35570391491055486,0.07314126433630004,sad
1_S09E04_053_u,10,0.14346330561966178,0.0,0.029523754911497203,0.00234138936793891,0.4476606073731091,0.17938601179048416,0.2723321574740111,0.02607709626900027,happy
1_S09E04_074_u,10,0.49576321419735925,0.0,0.08326380231883372,0.0069223602797136895,0.6520043976604939,0.03514263874385501,0.06605502086458724,0.13266662962269035,happy
1_S09E04_088_u,10,0.7735772440209986,0.0,0.023361771611962432,0.0062440175417577196,0.8144996523857116,0.03270134702324862,0.01131661921099289,0.10688040023669595,happy
1_S09E04_106_u,10,-0.15020766601664934,0.0,0.23668183237314225,0.00295373200206081,0.16786384433507917,0.42425683587789537,0.0784359459765255,0.046154085802845614,neutral
1_S09E04_207_u,10,-0.06347228484810319,0.0,0.04314564261585469,0.00256088029709641,0.22154574736487115,0.4462184876203537,0.23931150930002326,0.024987085442990033,neutral
1_S09E04_230_u,10,-0.47150160004384806,0.0,0.02364363856613632,0.0037859184201806395,0.03282310338690875,0.35413937754929065,0.47689514644443987,0.03498671358684073,sad
1_S09E04_267_u,10,-0.6864465386490337,0.0,0.0766647811979055,0.00425466763554137,0.0396850672550499,0.06819482175633305,0.6452121570706367,0.007671314117032981,sad
1_S09E04_288_u,10,-0.4840527975116856,0.0,0.19069186896085738,0.01107330019585784,0.033040820655878586,0.09257786846719677,0.315328449010849,0.09368585045449432,sad
1_S09E04_342_u,10,0.13748262003064166,0.0,0.03057565647177395,0.01403168961405749,0.3791056493297219,0.21607100591063494,0.19701568321324883,0.15602412596344944,happy
1_S09E04_351_u,10,-0.07525703699502626,0.0,0.016390863480046362,0.00439970406878269,0.2515583803411573,0.40754997450858355,0.30602484978735445,0.00993754337541755,neutral
1_S09E04_382_u,10,0.03596298519987621,0.0,0.03089383700862524,0.00261041407939043,0.1282370176166296,0.7252577781677246,0.05876978132873769,0.04889465295709665,neutral
1_S09E05_022_u,10,-0.6262532331573312,0.0,0.11045971955172713,0.015229659248143401,0.00610095150186674,0.08721516031073402,0.5066648058593273,0.03856913822237397,sad
1_S09E05_213_u,10,-0.6512086709000868,0.0,0.046536602068226726,0.02787926654564211,0.01599771492474242,0.12587320823222395,0.5927905172109604,0.0747031369945034,sad
1_S09E05_222_u,10,-0.3878662052913569,0.0,0.10605955056380478,0.00594378408277404,0.04762089969590301,0.43709824830293653,0.32348377034068104,0.02172556953737508,neutral
1_S09E05_258_u,10,-0.21021160163800223,0.0,0.01672070831991726,0.0046928947034756896,0.16498771402984852,0.44019050244241953,0.3537857126444578,0.00889665059512476,neutral
1_S09E05_278_u,10,-0.21290320727566714,0.0,0.01200110109057272,0.00220634321740357,0.24841571585275232,0.24956962727010246,0.44711147882044316,0.00897098630084653,sad
1_S09E05_284_u,10,-0.3751958581735379,0.0,0.054573678039014306,0.0062643672572448295,0.033741725061554415,0.30200995206832887,0.3480995379388332,0.16670017095748332,sad
1_S09E05_291_u,10,-0.2450855826085898,0.0,0.01630413243547077,0.0013365701364818502,0.0989472346846014,0.5262813657522202,0.32639211472123864,0.0077671743521932,neutral
1_S09E06_055_u,10,-0.27523673453833897,0.0,0.021234518615528893,0.00166231793118636,0.12806168316164984,0.45653519593179226,0.38040158115327355,0.00335280590225007,neutral
1_S09E06_168_u,10,-0.7338463532563764,0.0,0.0227728600148111,0.0037121973000466294,0.07901416557724586,0.09656259908806528,0.7863754615187645,0.00538299924228334,sad
1_S09E07_054_u,10,0.06578985630767431,0.0,0.0418700417503714,0.007514110801275781,0.20639964337460692,0.4028342738747597,0.09122563451528544,0.23792399774538348,neutral
1_S09E07_135_u,10,-0.38924581354949617,0.0,0.05381715574767436,0.00344326749327587,0.03001405249233353,0.477969235740602,0.3619994428008794,0.04682561658119081,neutral
1_S09E07_285_u,10,-0.18971840880985827,0.0,0.07225217968225472,0.0034332344977882996,0.10278431097976859,0.5237297266721725,0.21681730560958382,0.04859572559362274,neutral
1_S09E08_255_u,10,0.4406102372166062,0.0,0.01658556087350003,0.01060324552163359,0.5169329747091979,0.04949483773671086,0.049133931097458075,0.31704382732568775,happy
1_S09E10_065_u,10,-0.2372906671720556,0.0,0.04841548409312957,0.02372914378647686,0.08570267590112048,0.4350277930498123,0.2508487151935696,0.1469238435151055,neutral
1_S09E10_208_u,10,-0.3064525810070335,0.0,0.0652468297630548,0.01032078750431533,0.00610493747517462,0.5433233428746462,0.23698990121483804,0.007608853210695041,neutral
1_S09E11_045_u,10,-0.8859353901381837,0.0,0.03911659694276744,0.00949876158265392,0.00118970832263579,0.040019843509071465,0.8385097399353981,0.00980389744800044,sad
1_S09E12_184_u,10,0.44832080964843063,0.0,0.04912376865104303,0.051099282111681486,0.5944703753106296,0.027932438772404512,0.04592651489947452,0.20911266610492016,happy
1_S09E12_369_u,10,-0.8295112953492207,0.0,0.05991479789372528,0.08099380562780421,0.00517943805607496,0.07990937535651024,0.6937821298837662,0.028185533650685053,sad
1_S09E13_024_u,10,-0.27136080826749087,0.0,0.02036619330756361,0.0021547990152611897,0.1877926608023699,0.33577639922732483,0.436632476747036,0.0037175682635278698,sad
1_S09E14_045_u,10,0.24862458881689248,0.0,0.06481476426124569,0.0012735205818898599,0.4031031569465995,0.4070285588502884,0.08839028328657146,0.005894776899367521,neutral
1_S09E14_455_u,10,-0.35691956165246663,0.0,0.04895162428729232,0.00488060257630418,0.0970154265989549,0.35643874630331995,0.400102761387825,0.00973385911202053,sad
1_S09E16_101_u,10,-0.640645123180002,0.0,0.10872385967522855,0.01462751191575076,0.005462342151440621,0.15186685228254643,0.5227560937404633,0.04156354134902353,sad
1_S09E16_189_u,10,-0.35608484070980917,0.0,0.20430396720767016,0.0065137975965626205,0.03079197029583152,0.2078056199476123,0.17605904620140786,0.0361168504459783,neutral
1_S09E18_033_u,10,0.05673052194470084,0.0,0.16908014938235277,0.00391240072494833,0.38182028029114,0.21048856116831302,0.15209720823913805,0.055487238624482384,happy
1_S09E18_147_u,10,-0.3886329536617267,0.0,0.019852696172892988,0.00303487729397597,0.06964296880178147,0.28373464383184904,0.43538834899663925,0.00586403615889134,sad
1_S09E18_357_u,10,-0.3729890394897665,0.0,0.06869763543363656,0.0040937763638793905,0.00811121881124558,0.2484120745211839,0.30830884650349616,0.00510265536140646,sad
1_S09E19_044_u,10,-0.0980978450505062,0.0,0.04156509754247959,0.01139092303346838,0.15895679132081567,0.4366758599877357,0.20409861579537386,0.13972046959097492,neutral
1_S09E20_029_u,10,-0.05699459324241603,0.0,0.03443949387874451,0.00393849129904987,0.18515372211113573,0.4335110059008002,0.20377033017575735,0.056200759694911485,neutral
1_S09E20_127_u,10,-0.10570942218764671,0.0,0.03493591323494906,0.012755544291576309,0.18519406286068257,0.4905822664499283,0.24321202752180393,0.020010778092546342,neutral
1_S09E20_156_u,10,-0.40377625967375924,0.0,0.06732165282592173,0.01334731837268913,0.02379538894165302,0.2522862775251269,0.3469026774168015,0.2456212207267526,sad
1_S09E20_179_u,10,-0.5988037215429357,0.0,0.02364745433442291,0.05069961394183331,0.00998011167393993,0.16047246763482687,0.5344367649406194,0.14963226305553687,sad
1_S09E20_237_u,10,-0.26334474449977274,0.0,0.10956084113568063,0.00990252068731931,0.0211722935782745,0.4414388008415699,0.16505367625504727,0.07790838747750964,neutral
1_S09E20_354_u,10,-0.8165674571646377,0.0,0.00704965183977032,0.01482533361995588,0.0708812697906978,0.028409804566763286,0.8655737414956093,0.00983330772723997,sad
1_S09E21_024_u,10,-0.4844934608438051,0.0,0.33774021416902544,0.010780673427507239,0.03649125656811517,0.18881298117339607,0.1724638298153877,0.00395029670326036,disgust
1_S09E21_255_u,10,-0.28775462209014213,0.0,0.030751624004915323,0.018636165827047017,0.00480639259330924,0.6266415238380432,0.243173224851489,0.06289351112791332,neutral
1_S09E21_401_u,10,0.5246096356044292,0.0,0.02887825219077052,0.00792819558409969,0.602322088368237,0.24379898350453005,0.04090600498893758,0.0542844870127737,happy
1_S09E22_015_u,10,-0.4964517318207071,0.0,0.05532103608129542,0.01077574803202874,0.03031866576639,0.1815910558332689,0.460673613473773,0.0059301616827724096,sad
1_S09E22_075_u,10,-0.09897541486716352,0.0,0.0257248940877616,0.0019554786296793704,0.3746964521706104,0.13624122953042384,0.445991494320333,0.00872103665024036,sad
1_S09E23_017_u,10,-0.5962426207843237,0.0,0.026604911568574568,0.030286670743953397,0.02115039878990495,0.33970389675814655,0.5605014372617007,0.01368521469994442,sad
1_S09E23_102_u,10,-0.4847818024281877,0.0,0.18957357015460724,0.010432664625113799,0.07474714868003499,0.31718942972365766,0.35952271632850163,0.01689570846501734,sad
1_S09E23_270_u,10,-0.2804371573642128,0.0,0.11878593767178243,0.00389917513530229,0.24102094214176756,0.21138345221115737,0.3987729866988957,0.01395866419188673,sad
1_S09E23_420_u,10,-0.056834685622015914,0.0,0.04787519935052839,0.00129403268219898,0.16887892731465395,0.5727290595765225,0.17654438090394248,0.00271886395639735,neutral
1_S09E24_014_u,10,-0.13813348425901487,0.0,0.16288117542862887,0.00430386047228234,0.18067910666577514,0.08142680441960688,0.15162755502387876,0.00443755685118953,happy
1_S09E24_152_u,10,-0.6129735873051686,0.0,0.03060521582374346,0.01029493571259076,0.10107353894563853,0.12351604552241038,0.6731469747144729,0.0022633822372881097,sad
1_S10E01_075_u,10,-0.0818580072358599,0.0,0.03305454589426513,0.00112473959889025,0.12407737444154913,0.6524214029312134,0.17175609618425364,0.009292248991550841,neutral
1_S10E01_197_u,10,0.32987127644883013,0.0,0.03166610132902855,0.00066840643121389,0.40004056207835664,0.5149649381637573,0.03783477786928411,0.00508859355468298,neutral
1_S10E01_225_u,10,0.049597278947476425,0.0,0.03861044067889447,0.00489944642176845,0.16069572567939755,0.4432093173265457,0.0675885596312582,0.27640655306167894,neutral
1_S10E01_381_u,10,-0.06288754736306136,0.0,0.13909099535085256,0.00282586886314671,0.2101089630508795,0.4490453936159611,0.13107964619994159,0.00987788313068444,neutral
1_S10E01_474_u,10,-0.19459409333067007,0.0,0.11785897184163327,0.0094624198158271,0.3453753966838121,0.07604353521019216,0.4126480983570218,0.02470078028272834,sad
1_S10E02_101_u,10,-0.22531131274299687,0.0,0.3131480760872364,0.00586154354969035,0.12771039069630202,0.20088906344026322,0.03401208380237217,0.2700205367058516,disgust
1_S10E02_123_u,10,-0.06891406467184415,0.0,0.01986794727854425,0.04631435857154424,0.18723453590646383,0.2278459826484322,0.18996629472821946,0.323175326641649,surprise
1_S10E02_327_u,10,0.2385230743122521,0.0,0.02151200454682107,0.00045424573763736003,0.2972994271665811,0.6346680972725153,0.03681010256987059,0.00186736913747148,neutral
1_S10E02_372_u,10,0.5570253599886202,0.0,0.01426510517485434,0.0127961347534437,0.6420817229896784,0.21555206645280123,0.057995123072760134,0.053006404842017185,happy
1_S10E03_144_u,10,-0.12934982803417366,0.0,0.24299365840561218,0.01491765404643953,0.1964316256460733,0.13185626976191994,0.06787014122819525,0.03974086076195811,disgust
1_S10E03_154_u,10,0.7567271321851878,0.0,0.00454632061009754,0.00859362173505357,0.833294689282775,0.06685486978676632,0.06342761475243601,0.01925405958609184,happy
1_S10E03_177_u,10,0.1509635588270613,0.0,0.02619666744722049,0.0012566575547679798,0.21138287440408016,0.7127567812800407,0.0329659905750304,0.00386826782487327,neutral
1_S10E03_224_u,9,-0.9520118506301919,0.0,0.003888550809481033,0.013050320933365967,0.0024927385448891555,0.03636126224106794,0.937565717432234,0.0010333847830123445,sad
1_S10E03_260_u,10,-0.7734494972159154,0.0,0.20644877888262267,0.0030253281700424297,0.00157905730884518,0.12094959886744616,0.5655544474720955,0.00389702138490969,sad
1_S10E03_282_u,5,-0.13908844566903997,0.0,0.01755316783674056,0.04530184301547702,0.04628658914007242,0.44464978873729705,0.1225200239568948,0.2925283453427254,neutral
1_S10E03_311_u,10,-0.31487715945113437,0.0,0.035144539782777366,0.00808285264065483,0.05579438848653804,0.3489009674638509,0.3274441555142402,0.20207635337137614,neutral
1_S10E04_007_u,5,0.11205844525247821,0.0,0.02035698154941196,0.00991952354088422,0.2905467342585325,0.48355473577976227,0.1482117839157581,0.02190961833111936,neutral
1_S10E04_021_u,1,-0.10971105098724351,0.0,0.061959933489561,0.0514270849525928,0.1435209810733795,0.4445867538452148,0.1398450136184692,0.0733941495418548,neutral
1_S10E04_043_u,10,-0.13032808237476262,0.0,0.04749198793433603,0.01396034549688914,0.14340253602713343,0.5327668115496635,0.2122782849706709,0.02751552382251244,neutral
1_S10E04_057_u,10,-0.10940109358052715,0.0,0.043916833214461756,0.00326811177073974,0.11168045189697291,0.5807897791266441,0.17389660049229858,0.03672970656771208,neutral
1_S10E04_082_u,10,-0.6233312006865163,0.0,0.10862572509795423,0.03405128782615062,0.0038061347964684898,0.1371084135957062,0.48446032255887983,0.02923461073078209,sad
1_S10E04_105_u,10,0.09893754525983252,0.0,0.09022546652704472,0.00412543880811422,0.2373408336192369,0.48315919786691663,0.04405238302424546,0.11603436728473748,neutral
1_S10E04_158_u,10,-0.2930632099742069,0.0,0.21418520137667652,0.00440175104886289,0.0020426355069502597,0.10791919827461238,0.07651889305561775,0.0015999635157640303,disgust
1_S10E04_177_u,10,-0.1124484111118362,0.0,0.03039175188168878,0.0012994039600015901,0.08988308089319613,0.6931201547384263,0.17064033616334195,0.00233229990699323,neutral
1_S10E04_194_u,10,-0.1189451764803379,0.0,0.04510631402954454,0.00874006915837522,0.0240137889515608,0.6976626873016357,0.08911258224397893,0.10831000848556864,neutral
1_S10E04_238_u,10,-0.2745209298853296,0.0,0.014480340899899542,0.01036632315372112,0.02338081225752826,0.5397281413897872,0.2730550780892372,0.09511956904316317,neutral
1_S10E04_262_u,10,-0.04017714292131121,0.0,0.013587209163233588,0.006048533668217659,0.01620723744854326,0.9142731487751007,0.03674863753840322,0.004617338086245521,neutral
1_S10E04_277_u,10,-0.06695369835942976,0.0,0.02725466694682833,0.07288738377392287,0.2868142714723944,0.08602580552687863,0.25362591911107296,0.24792710199253634,happy
1_S10E04_307_u,10,0.013109006773447712,0.0,0.04030857235193247,0.02532389599946323,0.19578258758410808,0.454718620236963,0.11704111245926466,0.14912674305960533,neutral
1_S10E04_343_u,10,-0.07712511150166386,0.0,0.23641261532902713,0.02569304974749681,0.2265657572075724,0.04833076223731037,0.04158520363271233,0.08086205879226324,disgust
1_S10E04_361_u,10,-0.24373441621428346,0.0,0.09527433104813096,0.02251285448437551,0.2191665675491094,0.17259241016581653,0.3451137982308864,0.047464771015802334,sad
1_S10E04_398_u,10,-0.2922403212462086,0.0,0.020083397463895338,0.02953077197889793,0.09330906296381722,0.42152130156755446,0.33593521476723254,0.07083110529347317,neutral
1_S10E04_403_u,10,-0.31360872160876163,0.0,0.09089048393070694,0.025027970445807967,0.0062184530077501595,0.29089367948472494,0.20390872023999687,0.32188627668656405,surprise
1_S10E05_079_u,10,-0.1377221979899331,0.0,0.09305307553149757,0.00683079375885422,0.02013240579981352,0.5401003880426287,0.05797073449939484,0.1732961428817361,neutral
1_S10E05_110_u,4,0.06927930220263093,0.0,0.037718032253906075,0.00529442046536125,0.2551198571454733,0.4961602985858917,0.1428281022235751,0.05924000724917272,neutral
1_S10E05_120_u,10,0.09419169737375357,0.0,0.027953874412924,0.0037117144151124605,0.24009605529718098,0.5752646496519447,0.11423876909539096,0.030270663602277592,neutral
1_S10E05_288_u,6,0.2469079414731824,0.0,0.012895280068429734,0.04124558092250174,0.5634499701360861,0.052392594516277265,0.26240116767197225,0.03577361069619652,happy
1_S10E05_319_u,10,-0.3225245098117738,0.0,0.13377036247402424,0.00205581985646852,0.11800539438845588,0.37721189148724077,0.3047037218697369,0.036477563570952,neutral
1_S10E06_003_u,10,-0.951967943488853,0.0,0.1858978612348437,0.01931910067796701,0.00392474436084735,0.00511892725480715,0.7506757259368897,0.009724921244196551,sad
1_S10E06_062_u,10,0.06452487777569346,0.0,0.01357933459803456,0.07422289295936929,0.4414590406930074,0.12422816236503417,0.2891319353599101,0.03644218543777237,happy
1_S10E06_091_u,10,-0.038855869485996536,0.0,0.12406169970054175,0.0035338571178726297,0.3988990822806954,0.1161366430460475,0.3101593949482776,0.014217443222878452,happy
1_S10E06_166_u,10,-0.5902748730615712,0.0,0.14414122346788644,0.008430848864372769,0.007976442179642561,0.3568325822008773,0.4456792429089546,0.0044054825848433695,sad
1_S10E06_255_u,10,0.08528888209839361,0.0,0.05132433148100968,0.004435607796767689,0.38646022690227255,0.22347220794763417,0.24541140552610155,0.006909255398204489,happy
1_S10E07_069_u,9,0.7926302167422062,0.0,0.002936759734034689,0.0007853276830347111,0.851314477622509,0.0862601794651709,0.054962173463233385,0.0026214941948030776,happy
1_S10E07_110_u,10,-0.2591913651383947,0.0,0.02029785569757218,0.00241730885463762,0.19608020172454413,0.32675545737147327,0.432556402310729,0.00839627867098894,sad
1_S10E07_140_u,10,-0.5079773641831707,0.0,0.07766102738678451,0.10047393712447954,0.00134719400084572,0.10870484905317424,0.33118959367275236,0.13226801317650821,sad
1_S10E07_163_u,10,0.012467220406688365,0.0,0.015465450947522141,0.019965864797995843,0.2477912191301584,0.38896852415637106,0.199892682977952,0.12226340373163107,neutral
1_S10E07_187_u,7,-0.0876254545208731,0.0,0.018918474005269113,0.007823486887251114,0.02779470829825313,0.7637129042829786,0.08867820192660601,0.08309581025969233,neutral
1_S10E07_198_u,10,-0.1131480657059,0.0,0.031501811183988995,0.01734958333254321,0.045532895997166575,0.6624975830316544,0.10982956718653436,0.051470021018758375,neutral
1_S10E07_247_u,10,-0.2970110389171167,0.0,0.04988428596407171,0.01911503400187936,0.08093288140371438,0.4235163675621152,0.30894460035488003,0.07475354693888216,neutral
1_S10E07_267_u,10,0.11414383362280214,0.0,0.06709930642973629,0.00636751721613104,0.2962630476104095,0.44655026103719136,0.10865239034174005,0.029846330545842608,neutral
1_S10E08_063_u,10,0.113205015892163,0.0,0.29858846422284835,0.00270525109954173,0.44486696682870386,0.1475213393568992,0.030368235614150717,0.030173287261277416,happy
1_S10E08_131_u,10,-0.6298702113097534,0.0,0.2926471568644047,0.04543050248175854,0.00813959932420398,0.016555773932486712,0.2999321512877941,0.02636003468651319,sad
1_S10E08_140_u,10,-0.41084175143623713,0.0,0.10386552554555233,0.00879520537564526,0.009019342763349359,0.4140814498066902,0.30720036327838895,0.10788260183762752,neutral
1_S10E09_021_u,10,-0.5617510955780743,0.0,0.01847643870860334,0.02216178606613535,0.00874448753311293,0.18224703706800932,0.5298573583364486,0.19446123039815572,sad
1_S10E09_066_u,10,0.07187425199954317,0.0,0.00631035803817207,0.0010135880525921801,0.11291710997465994,0.8338376700878143,0.03371891188435252,0.00379813401377755,neutral
1_S10E09_081_u,10,0.1978541834279896,0.0,0.02557438262738281,0.01072288397699591,0.2935977943241596,0.5635602755472064,0.0594463442917913,0.037540597387123814,neutral
1_S10E09_100_u,10,-0.6199511342565529,0.0,0.11538915978744621,0.0065558797330595095,0.00123494926374401,0.1226034864550456,0.49924104399979113,0.00139073531026947,sad
1_S10E09_169_u,10,-0.7320880863728234,0.0,0.08288863571360702,0.0035754125565290095,0.07280845242494247,0.10121092558838421,0.7184324905276298,0.00900988035136829,sad
1_S10E09_186_u,10,-0.3228612981620244,0.0,0.01237099913414565,0.00121507124276827,0.11092583686113353,0.4433150936383754,0.42020106464624407,0.0012975089077371799,neutral
1_S10E09_194_u,10,-0.2998324242595117,0.0,0.2851034469436854,0.00111230776528823,0.02800750890746707,0.6066250099800528,0.04162417845800514,0.00124237587442615,neutral
1_S10E09_258_u,10,0.033554876293055855,0.0,0.028295575641095583,0.0038777295732870198,0.2674687299877405,0.4194927121163346,0.20174054848030204,0.06962579190731044,neutral
1_S10E09_324_u,10,-0.4163321244297548,0.0,0.03528270923998203,0.016438168636523122,0.05050247523467984,0.275267551257275,0.41511372178792955,0.19150188402272755,sad
1_S10E10_009_u,10,-0.3107141493557719,0.0,0.03204321539960796,0.00725740611087526,0.12303028996393543,0.22227366445586086,0.3944438178092241,0.19598596097785045,sad
1_S10E10_090_u,10,-0.17286239976529022,0.0,0.0803089727647602,0.03673762422986324,0.03837819185573603,0.11039305487647647,0.09419399462640281,0.629244576394558,surprise
1_S10E10_158_u,10,0.4521823892981048,0.0,0.00392181885545137,0.001962229333003,0.49925362672656776,0.4470583638176322,0.04118718924000856,0.00451265072333621,happy
1_S10E10_269_u,10,-0.4155004727013874,0.0,0.03177393509540701,0.00792400381178591,0.2104468847624957,0.06042757946997877,0.5862494185566902,0.00526088864426124,sad
1_S10E10_376_u,10,-0.8323586741578766,0.0,0.030863269511610232,0.01237533183302726,0.0073189192102290305,0.06911953464150425,0.796438992023468,0.02816193441394711,sad
1_S10E11_321_u,10,-0.23920007165288543,0.0,0.008676159090828089,0.01964167905971403,0.02730433861725029,0.43596260822378097,0.23818657211959363,0.2646871448727324,neutral
1_S10E12_115_u,10,-0.9144265943410573,0.0,0.01762829602230335,0.1771785517223179,0.0011623158148722202,0.00738953081890935,0.7207820624113083,0.04260430304566394,sad
1_S10E13_095_u,10,0.7786365707666847,0.0,0.06445175649132576,0.00225225782196498,0.8545907095074654,0.03280531052732836,0.0092501244274899,0.032828655725461384,happy
1_S10E13_135_u,10,-0.3678917721961624,0.0,0.07454834226518867,0.00549026137450705,0.03000471456907685,0.2253579761832952,0.3178578831255436,0.04686743225902314,sad
1_S10E14_032_u,10,-0.06553991194814432,0.0,0.06480371372308577,0.017565954593010188,0.12709697093814606,0.5957554250955581,0.11026721457019444,0.031278717273380566,neutral
1_S10E14_056_u,10,-0.10538113093934945,0.0,0.15561020271852607,0.00803014612756665,0.20036888341419398,0.27213212624192235,0.1421096655074507,0.0175562337855808,neutral
1_S10E14_094_u,10,-0.46258777441107657,0.0,0.09494907036423679,0.01404680666746567,0.10396604138077234,0.19920266605913634,0.4575579387601465,0.048997316567692864,sad
1_S10E14_476_u,10,-0.2289820888603571,0.0,0.030222155153751328,0.0018135726975742402,0.07583741834387178,0.5525006949901581,0.2727837793529034,0.006705438753124271,neutral
1_S10E16_009_u,10,-0.15597277563647363,0.0,0.03257324947044249,0.00168366027646695,0.09065004191361363,0.6545692086219788,0.2123659078031778,0.0049544990644789805,neutral
1_S10E17_032_u,10,-0.4202024354483001,0.0,0.10031744055449958,0.0031532823224551497,0.029503959813155168,0.46583973467350004,0.3462356723845005,0.0443024087348021,neutral
1_S10E17_096_u,10,-0.8709463911538478,0.0,0.008246750570833619,0.025998640526086053,0.00402697218232783,0.09108541223686185,0.8407279722392559,0.01419796965783457,sad
1_S10E17_125_u,10,-0.21157951240893444,0.0,0.07504854116123165,0.014016124536283269,0.14793212672229852,0.20263967653736467,0.27044697343371804,0.2796054594218731,surprise
1_S10E17_146_u,10,0.3937404357478955,0.0,0.0419903683738084,0.017092409904580518,0.5095770575106144,0.16050439543323586,0.056753843484329956,0.15670666160294783,happy
1_S10E17_287_u,2,0.02950148837408055,0.0,0.00777900638058775,0.0258495123707689,0.0887941010296344,0.5591843575239182,0.025664093904197202,0.26190844783559436,neutral
